Date,AQI_lag1,AQI_lag2,AQI_lag3,AQI_lag7,AQI_3d_avg,AQI_7d_avg,Pm2.5_lag1,Pm2.5_lag2,Pm2.5_lag3,Pm2.5_3d_avg,Pm10_lag1,Pm10_lag2,Pm10_lag3,Pm10_3d_avg,No2_lag1,No2_lag2,No2_3d_avg,So2_lag1,So2_3d_avg,Co_lag1,Co_3d_avg,wind_pm25,temp_humidity,sin_day,cos_day,day_of_week,AQI_target
10/21/2014,21,494.04,289,240,258.68,198.2914286,114.4,95.99,102.23,75.15,59.45,170.34,230.15,168.7066667,66.02,39.38,60.6,11.76,31.74333333,1.54,3.316666667,48.192,3964.576,-0.939856058,0.341570769,1,261
10/22/2014,261,21,494.04,168,153.3333333,199.72,15.06,114.4,95.99,49.92666667,276.33,59.45,170.34,129.3366667,76.4,66.02,80.27,45.33,21.19,6.37,2.71,51.6128,3246.74,-0.933837229,0.357698239,2,178
10/23/2014,178,261,21,81,190.6666667,207.1485714,20.32,15.06,114.4,38.61333333,52.23,276.33,59.45,139.2266667,98.39,76.4,73.22333333,6.48,21.42333333,0.22,2.313333333,201.9546,2872.904,-0.927541684,0.373719715,3,133
10/24/2014,133,178,261,74,211,242.5771429,80.46,20.32,15.06,79.29333333,89.12,52.23,276.33,88.11666667,44.88,98.39,71.66,12.46,17.38666667,0.35,2.246666667,405.816,2440.625,-0.920971288,0.38963045,4,322
10/25/2014,322,133,178,289,243,240.4342857,137.1,80.46,20.32,98.16,123,89.12,52.23,110.56,71.71,44.88,61.77333333,33.22,27.82333333,6.17,4.233333333,249.2208,3130.67,-0.914127988,0.405425728,5,274
10/26/2014,274,322,133,494.04,243.3333333,189,76.92,137.1,80.46,81.77666667,119.56,123,89.12,174.8733333,68.73,71.71,49.28,37.79,32.15666667,6.18,6.58,116.7863,3788.71,-0.907013813,0.421100871,6,134
10/27/2014,134,274,322,21,168.3333333,199.8571429,31.31,76.92,137.1,72.9,282.06,119.56,123,217.4466667,7.4,68.73,41.88666667,25.46,25.67333333,7.39,5.453333333,297.1643,3656.028,-0.89963087,0.436651232,0,97
10/28/2014,97,134,274,261,109.3333333,176.4285714,110.47,31.31,76.92,101.4733333,250.72,282.06,119.56,216.4366667,49.53,7.4,24.63333333,13.77,20.17,2.79,4.193333333,393.5888,3416.51,-0.891981346,0.452072204,1,97
10/29/2014,97,97,134,178,172,197,162.64,110.47,31.31,136.13,116.53,250.72,282.06,149.9466667,16.97,49.53,44.79,21.28,16.68666667,2.4,2.71,362.5504,2756.71,-0.88406751,0.467359217,2,322
10/30/2014,322,97,97,133,181,195.7142857,135.28,162.64,110.47,162.79,82.59,116.53,250.72,79.39,67.87,16.97,59.86333333,15.01,19.42,2.94,4.063333333,542.7825,3355.045,-0.875891705,0.482507742,3,124
11/2/2014,124,322,97,322,189.3333333,167.1428571,190.45,135.28,162.64,120.01,39.05,82.59,116.53,119.3333333,94.75,67.87,76.39333333,21.97,22.58666667,6.85,5.08,125.881,3321.486,-0.849817092,0.527077709,6,122
11/3/2014,122,124,322,274,246.68,198.5771429,34.3,190.45,135.28,102.2266667,236.36,39.05,82.59,181.1,66.56,94.75,68.10666667,30.78,21.69666667,5.45,7.25,299.8638,2398.032,-0.840618406,0.541627821,0,494.04
11/4/2014,494.04,122,124,134,219.3466667,185.4342857,81.93,34.3,190.45,85.48,267.89,236.36,39.05,189.8033333,43.01,66.56,43.01333333,12.34,19.18333333,9.45,7.956666667,600.0988,1818.644,-0.831170626,0.556017437,1,42
11/5/2014,42,494.04,122,97,210.68,185.2914286,140.21,81.93,34.3,104.9033333,65.16,267.89,236.36,142.2433333,19.47,43.01,50.93,14.43,24.86666667,8.97,8.103333333,452.6673,1622.6,-0.821476553,0.570242293,2,96
11/6/2014,96,42,494.04,97,148,215.1485714,92.57,140.21,81.93,111.9133333,93.68,65.16,267.89,86.11666667,90.31,19.47,48.15,47.83,25.52666667,5.89,6.763333333,321.2352,1917.882,-0.811539059,0.584298174,3,306
11/7/2014,306,96,42,322,188.6666667,192.5771429,102.96,92.57,140.21,69.35333333,99.51,93.68,65.16,89.52,34.67,90.31,72.10666667,14.32,28.27,5.43,4.556666667,38.4671,1985.35,-0.801361088,0.598180914,4,164
11/8/2014,164,306,96,124,240.3333333,210.72,12.53,102.96,92.57,94.17333333,75.37,99.51,93.68,77.31,91.34,34.67,56.82333333,22.66,26.12,2.35,4.476666667,469.3543,2305.57,-0.790945657,0.611886401,5,251
11/9/2014,251,164,306,122,221,228.72,167.03,12.53,102.96,118.9966667,57.05,75.37,99.51,97.49333333,44.46,91.34,76.59666667,41.38,32.03333333,5.65,3.706666667,550.033,3144.184,-0.780295851,0.625410573,6,248
11/10/2014,248,251,164,494.04,298.3333333,214.7142857,177.43,167.03,12.53,154.23,160.06,57.05,75.37,86.55666667,93.99,44.46,50.97666667,32.06,29.25333333,3.12,3.773333333,493.0191,4026,-0.769414827,0.638749422,0,396
11/11/2014,396,248,251,42,290.3333333,241.1428571,118.23,177.43,167.03,160.4733333,42.56,160.06,57.05,99.73333333,14.48,93.99,65.52666667,14.32,28.82,2.55,3.9,787.6224,4158.185,-0.758305808,0.651898996,1,227
11/12/2014,227,396,248,96,319.6666667,275.4285714,185.76,118.23,177.43,148.3866667,96.58,42.56,160.06,136.2666667,88.11,14.48,46.65666667,40.08,26.39666667,6.03,6.13,499.7418,4085.52,-0.746972088,0.664855398,2,336
11/13/2014,336,227,396,306,240.6666667,254.4285714,141.17,185.76,118.23,132.6733333,269.66,96.58,42.56,192.47,37.38,88.11,59.49666667,24.79,32.21666667,9.81,7.096666667,267.2984,4383.897,-0.735417023,0.677614789,3,159
11/14/2014,159,336,227,164,171,233.5714286,71.09,141.17,185.76,93.47,211.17,269.66,96.58,205.2066667,53,37.38,43.81,31.78,34.98666667,5.45,8.1,226.9395,4543.374,-0.723644038,0.690173388,4,18
11/15/2014,18,159,336,251,140.6666667,232.7142857,68.15,71.09,141.17,61.74,134.79,211.17,269.66,139.9366667,41.05,53,35.87333333,48.39,29.64333333,9.04,7.98,183.0004,4099.9,-0.711656622,0.702527474,5,245
11/16/2014,245,18,159,248,90.66666667,198.5714286,45.98,68.15,71.09,73.95,73.85,134.79,211.17,164.73,13.57,41.05,34.98,8.76,25.11666667,9.45,7.616666667,686.1764,1809.675,-0.699458327,0.714673386,6,9
11/17/2014,9,245,18,396,106,151.1428571,107.72,45.98,68.15,117.53,285.55,73.85,134.79,212.1266667,50.32,13.57,43.39666667,18.2,11.56666667,4.36,4.843333333,1028.2613,1063.972,-0.687052767,0.726607525,0,64
11/18/2014,64,9,245,227,138,167.4285714,198.89,107.72,45.98,113.0066667,276.98,285.55,73.85,251.0033333,66.3,50.32,54.75666667,7.74,9.41,0.72,4.17,117.6483,1390.932,-0.674443619,0.738326354,1,341
11/19/2014,341,64,9,336,160.6666667,130.4285714,32.41,198.89,107.72,126.6366667,190.48,276.98,285.55,192.0166667,47.65,66.3,46.59666667,2.29,13.39666667,7.43,3.616666667,468.1215,2325.11,-0.661634618,0.749826401,2,77
11/20/2014,77,341,64,159,193,130.7142857,148.61,32.41,198.89,92.12666667,108.59,190.48,276.98,111.8533333,25.84,47.65,32.58666667,30.16,14.83666667,2.7,4.386666667,329.9456,3902.518,-0.648629561,0.761104259,3,161
11/21/2014,161,77,341,18,107.3333333,140.1428571,95.36,148.61,32.41,136.6666667,36.49,108.59,190.48,103.3866667,24.27,25.84,47.6,12.06,16.14666667,3.03,2.783333333,624.2728,3538.96,-0.635432301,0.772156584,4,84
11/22/2014,84,161,77,245,134,127.5714286,166.03,95.36,148.61,142.42,165.08,36.49,108.59,151.0066667,92.69,24.27,52.12,6.22,13.8,2.62,3.853333333,668.4561,3433.468,-0.622046748,0.782980104,5,157
11/23/2014,157,84,161,9,161.6666667,161.1428571,165.87,166.03,95.36,123.3766667,251.45,165.08,36.49,158.7166667,39.4,92.69,56.87666667,23.12,11.03,5.91,4.2,227.4685,2202.627,-0.60847687,0.793571609,6,244
11/24/2014,244,157,84,64,265.3333333,208.4285714,38.23,165.87,166.03,103.0933333,59.62,251.45,165.08,180.3466667,38.54,39.4,49.79666667,3.75,12.33333333,4.07,5.176666667,517.4856,1328.1,-0.594726687,0.803927962,0,395
11/25/2014,395,244,157,341,284,190.1428571,105.18,38.23,165.87,62.96666667,229.97,59.62,251.45,185.11,71.45,38.54,63.45666667,10.13,9.143333333,5.55,5.74,135.5602,1367.964,-0.580800273,0.814046094,1,213
11/26/2014,213,395,244,77,207,181,45.49,105.18,38.23,76.98666667,265.74,229.97,59.62,236.8866667,80.38,71.45,66.59,13.55,16.09333333,7.6,5.34,259.3367,1495.164,-0.566701756,0.823923006,2,13
11/27/2014,13,213,395,161,196.3333333,209.8571429,80.29,45.49,105.18,87.80666667,214.95,265.74,229.97,167.0933333,47.94,80.38,52.74333333,24.6,28.55333333,2.87,4.28,377.1336,1682.66,-0.552435313,0.833555772,3,363
11/28/2014,363,13,213,84,205,232,137.64,80.29,45.49,78.15333333,20.59,214.95,265.74,123.2666667,29.91,47.94,45.60666667,47.51,33.32,2.37,4.726666667,52.7307,1962.594,-0.538005172,0.842941537,4,239
11/29/2014,239,363,13,157,219,217.4285714,16.53,137.64,80.29,91.97333333,134.26,20.59,214.95,140.31,58.97,29.91,50.52333333,27.85,33.97666667,8.94,6.863333333,474.825,2770.56,-0.523415607,0.852077521,5,55
12/4/2014,55,239,363,244,181.3333333,218.2857143,121.75,16.53,137.64,49.62666667,266.08,134.26,20.59,141.6066667,62.69,58.97,73.59333333,26.57,23.38333333,9.28,8.39,30.846,4887.892,-0.448229342,0.893918597,3,250
12/5/2014,250,55,239,395,142,179.1428571,10.6,121.75,16.53,91.26,24.48,266.08,134.26,166.9066667,99.12,62.69,85.83333333,15.73,24.56,6.95,6.186666667,295.5887,4589.906,-0.432775593,0.901501684,4,121
12/6/2014,121,250,55,213,272.6666667,212.5714286,141.43,10.6,121.75,72.47,210.16,24.48,266.08,163.29,95.69,99.12,77.63333333,31.38,17.36,2.33,3.486666667,189.602,4327.491,-0.417193603,0.908817637,5,447
12/7/2014,447,121,250,13,251.6666667,237.4285714,65.38,141.43,10.6,124.8666667,255.23,210.16,24.48,253.5966667,38.09,95.69,58.66666667,4.97,20.03,1.18,2.933333333,541.9617,3908.111,-0.401487989,0.915864288,6,187
12/8/2014,187,447,121,363,270.6666667,211,167.79,65.38,141.43,132.7233333,295.4,255.23,210.16,222.51,42.22,38.09,29.12666667,23.74,18.9,5.29,3.936666667,595.65,3502.128,-0.385663406,0.922639549,0,178
12/9/2014,178,187,447,239,275.3333333,242.7142857,165,167.79,65.38,144.9633333,116.9,295.4,255.23,195.1,7.07,42.22,33.03,27.99,31.17,5.34,5.79,352.245,3317.196,-0.369724543,0.929141411,1,461
12/10/2014,461,178,187,55,272.6666667,260.4285714,102.1,165,167.79,128.2033333,173,116.9,295.4,112.2066667,49.8,7.07,45.37333333,41.78,37.73333333,6.74,6.023333333,306.7011,3577.5,-0.353676122,0.935367949,2,179
12/13/2014,179,461,178,250,344.3333333,280.8571429,117.51,102.1,165,122.4033333,46.72,173,116.9,144.6666667,79.25,49.8,48.68333333,43.43,44.05666667,5.99,4.423333333,535.788,3438.416,-0.304921225,0.952377576,5,393
12/14/2014,393,179,461,121,196.6666667,266.1428571,147.6,117.51,102.1,148.2233333,214.28,46.72,173,157.9533333,17,79.25,46.90666667,46.96,42.39666667,0.54,5.25,439.922,3431.778,-0.288482433,0.957485188,6,18
12/15/2014,18,393,179,447,191.6666667,225.7142857,179.56,147.6,117.51,163.4033333,212.86,214.28,46.72,200.53,44.47,17,51.15,36.8,33.99,9.22,5.103333333,414.147,3550.672,-0.271958158,0.962309077,0,164
12/18/2014,164,18,393,187,213.3333333,264.4285714,163.05,179.56,147.6,175.2866667,174.45,212.86,214.28,137.88,91.98,44.47,62.34333333,18.21,27.90333333,5.55,5.266666667,463.6225,3703.275,-0.221921513,0.975064532,3,458
12/19/2014,458,164,18,178,321.3333333,287.8571429,183.25,163.05,179.56,157.5766667,26.33,174.45,212.86,92.04666667,50.58,91.98,58.54666667,28.7,25.44666667,1.03,2.396666667,322.3965,3781.568,-0.2051045,0.97874008,4,342
12/20/2014,342,458,164,461,390.3333333,275,126.43,183.25,163.05,116.61,75.36,26.33,174.45,62.73,33.08,50.58,53.90666667,29.43,26.78666667,0.61,2.556666667,108.8065,4144.452,-0.18822671,0.982125606,5,371
12/22/2014,371,342,458,179,383.3333333,311.8571429,40.15,126.43,183.25,64.05333333,86.5,75.36,26.33,135.2833333,78.06,33.08,48.65666667,22.23,30.34666667,6.03,3.656666667,101.2968,3802.88,-0.154308821,0.988022666,0,437
12/23/2014,437,371,342,393,345.6666667,288.4285714,25.58,40.15,126.43,36.37666667,243.99,86.5,75.36,169.0533333,34.83,78.06,56.57,39.38,34.72666667,4.33,4.583333333,192.262,3437.84,-0.137278772,0.990532452,1,229
12/24/2014,229,437,371,18,248,297,43.4,25.58,40.15,51.86,176.67,243.99,86.5,189.55,56.82,34.83,53.57,42.57,31.95,3.39,5.34,290.11,2953.6,-0.120208045,0.992748722,2,78
12/25/2014,78,229,437,164,108,276,86.6,43.4,25.58,107.6633333,147.99,176.67,243.99,137.63,69.06,56.82,74.39666667,13.9,28.32,8.3,5.603333333,1215.837,2135.854,-0.103101697,0.99467082,3,17
12/26/2014,17,78,229,458,77.66666667,230.2857143,192.99,86.6,43.4,139.1066667,88.23,147.99,176.67,89.03333333,97.31,69.06,57.50333333,28.49,26.29333333,5.12,6.343333333,655.5948,1516.958025,-0.085964799,0.996298175,4,138
12/27/2014,138,17,78,342,183.3333333,237.8571429,137.73,192.99,86.6,143.1866667,30.88,88.23,147.99,101.9366667,6.14,97.31,54.32666667,36.49,25.89333333,5.61,3.95,479.374,1532.592593,-0.068802427,0.997630305,5,395
12/28/2014,395,138,17,371,337.6666667,253.4285714,98.84,137.73,192.99,96.92,186.7,30.88,88.23,98.45,59.53,6.14,41.15333333,12.7,23,1.12,5.54,153.8996,2089.827,-0.051619667,0.998666816,6,480
12/29/2014,480,395,138,437,300,194.5714286,54.19,98.84,137.73,99.00666667,77.77,186.7,30.88,186.0266667,57.79,59.53,66.33666667,19.81,13.99333333,9.89,4.83,472.2872,2806.497,-0.034421612,0.999407401,0,25
12/31/2014,25,480,395,229,231.3333333,188.8571429,143.99,54.19,98.84,83.58,293.61,77.77,186.7,130.58,81.69,57.79,58.05,9.47,11.97333333,3.48,6.71,323.4829091,1192.036364,6.43E-16,1,2,189
1/1/2015,189,25,480,78,184.6666667,226.2857143,52.56,143.99,54.19,85.25,20.36,293.61,77.77,189.76,34.67,81.69,68.02666667,6.64,8.04,6.76,3.713333333,162.5309091,1931.261818,0.017213356,0.999851839,3,340
1/2/2015,340,189,25,17,281.3333333,268.8571429,59.2,52.56,143.99,103.66,255.31,20.36,293.61,150.6133333,87.72,34.67,54.84333333,8.01,15.07666667,0.9,4.39,525.2163636,2393.658678,0.034421612,0.999407401,4,315
1/3/2015,315,340,189,138,302.3333333,285.1428571,199.22,59.2,52.56,100.9033333,176.17,255.31,20.36,178.94,42.14,87.72,57.34666667,30.58,17.75333333,5.51,5.443333333,112.3355454,2891.008265,0.051619667,0.998666816,5,252
1/4/2015,252,315,340,395,235.3333333,248.5714286,44.29,199.22,59.2,89.04333333,105.34,176.17,255.31,179.1566667,42.18,42.14,40.38,14.67,31.05666667,9.92,5.32,68.498,2602.165289,0.068802427,0.997630305,6,139
1/5/2015,139,252,315,480,182.3333333,202.2857143,23.62,44.29,199.22,61,255.96,105.34,176.17,215.4366667,36.82,42.18,50.01,47.92,33.07,0.53,5.263333333,468.7301818,1818.818182,0.085964799,0.996298175,0,156
1/6/2015,156,139,252,25,212,247.4285714,115.09,23.62,44.29,74.23,285.01,255.96,105.34,261.99,71.03,36.82,67.4,36.62,34.82,5.34,2.066666667,319.8874545,1855.089256,0.103101697,0.99467082,1,341
1/7/2015,341,156,139,189,306.3333333,280.7142857,83.98,115.09,23.62,100.4766667,245,285.01,255.96,233.9233333,94.35,71.03,58.01333333,19.92,26.35666667,0.33,5.103333333,338.7185454,2499.966942,0.120208045,0.992748722,2,422
1/8/2015,422,341,156,340,396.3333333,293,102.36,83.98,115.09,71.13666667,171.76,245,285.01,221.1666667,8.66,94.35,53.92666667,22.53,20.79,9.64,6.116666667,72.10463637,3084.580165,0.137278772,0.990532452,3,426
1/9/2015,426,422,341,315,294.6666667,253.1428571,27.07,102.36,83.98,98.35333333,246.74,171.76,245,197.55,58.77,8.66,46.97666667,19.92,16.28,8.38,7.246666667,423.1093637,3522.163636,0.154308821,0.988022666,4,36
1/12/2015,36,426,422,252,267.6666667,265.8571429,165.63,27.07,102.36,85.25666667,174.15,246.74,171.76,179.1233333,73.5,58.77,73.22,6.39,11.13333333,3.72,5,177.1693636,4328.042975,0.2051045,0.97874008,0,341
1/13/2015,341,36,426,139,276.6666667,310.7142857,63.07,165.63,27.07,109.2133333,116.48,174.15,246.74,115.2566667,87.39,73.5,56.43333333,7.09,8.556666667,2.9,4.426666667,399.3578181,3554.297521,0.221921513,0.975064532,1,453
1/14/2015,453,341,36,156,301.3333333,304.1428571,98.94,63.07,165.63,98.97,55.14,116.48,174.15,78.73,8.41,87.39,55.92,12.19,21.16666667,6.66,6.06,505.2618181,2671.160331,0.238672766,0.971100052,2,110
1/15/2015,110,453,341,341,297.6666667,302.5714286,134.9,98.94,63.07,144.1833333,64.57,55.14,116.48,85.31,71.96,8.41,43.23,44.22,31.86,8.62,5.376666667,708.1301819,2443.5,0.255353295,0.966847814,3,330
1/16/2015,330,110,453,422,272.6666667,296.2857143,198.71,134.9,98.94,158.92,136.22,64.57,55.14,117.0766667,49.32,71.96,58.46666667,39.17,44.21666667,0.85,5.33,368.2859091,2513.280992,0.271958158,0.962309077,4,378
1/17/2015,378,330,110,426,370,292.8571429,143.15,198.71,134.9,148.0033333,150.44,136.22,64.57,119.9433333,54.12,49.32,41.96333333,49.26,40.09666667,6.52,2.596666667,320.3795454,2534.826446,0.288482433,0.957485188,5,402
1/18/2015,402,378,330,36,417.6666667,355.2857143,102.15,143.15,198.71,124.2466667,73.17,150.44,136.22,159.54,22.45,54.12,35.19666667,31.86,34.44666667,0.42,3.75,312.8072728,3104.360331,0.304921225,0.952377576,6,473
1/19/2015,473,402,378,341,338.3333333,326.5714286,127.44,102.15,143.15,128.5266667,255.01,73.17,150.44,141.6666667,29.02,22.45,31.84666667,22.22,20.38666667,4.31,1.856666667,404.1559091,3381.272727,0.321269662,0.946987753,0,140
1/20/2015,140,473,402,453,318.6666667,310.8571429,155.99,127.44,102.15,135.9566667,96.82,255.01,73.17,204.7033333,44.07,29.02,37.01,7.08,22.55666667,0.84,4.453333333,302.0498181,4084.416529,0.3375229,0.941317318,1,343
1/21/2015,343,140,473,110,317.6666667,362.2857143,124.44,155.99,127.44,123.44,262.28,96.82,255.01,214.5333333,37.94,44.07,49.22,38.37,30.12666667,8.21,4.803333333,352.2053636,3118.090909,0.353676122,0.935367949,2,470
1/22/2015,470,343,140,330,292,324.1428571,89.89,124.44,155.99,92.54666667,284.5,262.28,96.82,243.8466667,65.65,37.94,51.16,44.93,42.81666667,5.36,5.906666667,248.6356363,1800.008264,0.369724543,0.929141411,3,63
1/23/2015,63,470,343,378,301.6666667,323.2857143,63.31,89.89,124.44,98.75333333,184.76,284.5,262.28,184.8933333,49.89,65.65,58.50666667,45.15,42.79666667,4.15,3.816666667,582.6443637,1560.62562,0.385663406,0.922639549,4,372
1/24/2015,372,63,470,402,285.3333333,326,143.06,63.31,89.89,104.95,85.42,184.76,284.5,124.9966667,59.98,49.89,39.43,38.31,35.34,1.94,4.446666667,724.8436364,1467.873554,0.401487989,0.915864288,5,421
1/25/2015,421,372,63,473,319,281.8571429,108.48,143.06,63.31,100.0933333,104.81,85.42,184.76,140.81,8.42,59.98,50.18,22.56,33.43,7.25,4.59,226.4194545,1828.231405,0.417193603,0.908817637,6,164
1/28/2015,164,421,372,140,292,303.4285714,48.74,108.48,143.06,70.76666667,232.2,104.81,85.42,179.58,82.14,8.42,58.58,39.42,31.39,4.58,7.253333333,192.2792727,3669.152893,0.463550271,0.886070622,2,291
1/29/2015,291,164,421,343,216.3333333,282.1428571,55.08,48.74,108.48,42.54,201.73,232.2,104.81,243.48,85.18,82.14,58.99,32.19,29.58666667,9.93,5.166666667,77.8909091,3290.834711,0.47873384,0.877960085,3,194
1/31/2015,194,291,164,470,190,227.1428571,23.8,55.08,48.74,90.07,296.51,201.73,232.2,188.8566667,9.65,85.18,41.35333333,17.15,18.92666667,0.99,4.406666667,667.9156364,3843.401652,0.508670944,0.860961016,5,85
2/1/2015,85,194,291,63,144.3333333,240.1428571,191.33,23.8,55.08,126.8366667,68.33,296.51,201.73,188.6366667,29.23,9.65,37.25333333,7.44,22.63,2.3,1.35,487.1192727,3147.061984,0.523415607,0.852077521,6,154
2/2/2015,154,85,194,372,227.3333333,250.2857143,165.38,191.33,23.8,181.67,201.07,68.33,296.51,139.6133333,72.88,29.23,61.48333333,43.3,23.82,0.76,1.3,504.9863637,3000.072727,0.538005172,0.842941537,0,443
2/3/2015,443,154,85,421,235.3333333,205.7142857,188.3,165.38,191.33,136.6766667,149.44,201.07,68.33,207.3166667,82.34,72.88,54.33666667,20.72,32.02333333,0.84,1.603333333,152.145,3427.580165,0.552435313,0.833555772,1,109
2/4/2015,109,443,154,164,284.6666667,225.4285714,56.35,188.3,165.38,130.77,271.44,149.44,201.07,201.4066667,7.79,82.34,32.24333333,32.05,27.36333333,3.21,4.056666667,385.2583636,3579.834711,0.566701756,0.823923006,2,302
2/5/2015,302,109,443,291,223,220.7142857,147.66,56.35,188.3,107.9466667,183.34,271.44,149.44,192.3866667,6.6,7.79,9.746666667,29.32,23.85666667,8.12,6.206666667,310.4686364,3443.510744,0.580800273,0.814046094,3,258
2/6/2015,258,302,109,194,319.6666667,250,119.83,147.66,56.35,122.6966667,122.38,183.34,271.44,181.0466667,14.85,6.6,23.06333333,10.2,26.88333333,7.29,5.243333333,338.3818182,3270.1,0.594726687,0.803927962,4,399
2/8/2015,399,258,302,85,273.3333333,261.1428571,100.6,119.83,147.66,130.6933333,237.42,122.38,183.34,205.74,47.74,14.85,27.21666667,41.13,32.67666667,0.32,4.633333333,533.6754545,4704.410909,0.622046748,0.782980104,6,163
2/9/2015,163,399,258,154,322,296.8571429,171.65,100.6,119.83,129.2666667,257.42,237.42,122.38,178.3666667,19.06,47.74,37.49666667,46.7,39.13666667,6.29,5.41,428.5854545,4090.184297,0.635432301,0.772156584,0,404
2/10/2015,404,163,399,443,231.6666667,251.8571429,115.55,171.65,100.6,131.1533333,40.26,257.42,237.42,122.8866667,45.69,19.06,46.52,29.58,40.09333333,9.62,6.533333333,475.272,2970.446281,0.648629561,0.761104259,1,128
2/11/2015,128,404,163,109,340,306,106.26,115.55,171.65,100.8566667,70.98,40.26,257.42,106.09,74.81,45.69,49.96,44,34.23,3.69,6.036666667,456.6610909,1762.332231,0.661634618,0.749826401,2,488
2/12/2015,488,128,404,302,281.6666667,295.5714286,80.76,106.26,115.55,114.1333333,207.03,70.98,40.26,181.3966667,29.38,74.81,59.74666667,29.11,30.09666667,4.8,4.22,702.0350909,1713.345454,0.674443619,0.738326354,3,229
2/13/2015,229,488,128,258,270.3333333,272.1428571,155.38,80.76,106.26,126.0633333,266.18,207.03,70.98,172.7766667,75.05,29.38,50.12,17.18,17.71333333,4.17,4.49,481.6786364,1951.668,0.687052767,0.726607525,4,94
2/14/2015,94,229,488,399,221.3333333,263.8571429,142.05,155.38,80.76,108.4433333,45.12,266.18,207.03,169.6533333,45.93,75.05,45.17666667,6.85,16.16,4.5,3.693333333,83.44636364,2066.334711,0.699458327,0.714673386,5,341
2/15/2015,341,94,229,163,160.6666667,247.2857143,27.9,142.05,155.38,102.2766667,197.66,45.12,266.18,98.61,14.55,45.93,39.56,24.45,14.32333333,2.41,3.68,382.0196364,2688,0.711656622,0.702527474,6,47
2/16/2015,47,341,94,404,150.6666667,198.7142857,136.88,27.9,142.05,74.89333333,53.05,197.66,45.12,178.9333333,58.2,14.55,47.71333333,11.67,13.53333333,4.13,4.796666667,202.5709091,3613.016529,0.723644038,0.690173388,0,64
2/17/2015,64,47,341,128,123.6666667,217.5714286,59.9,136.88,27.9,112.2766667,286.09,53.05,197.66,177.4266667,70.39,58.2,62.36666667,4.48,16.11666667,7.85,4.54,380.6813636,4052.422314,0.735417023,0.677614789,1,260
